#tskit=0.5.3
#tsinfer=0.2.4.dev63+gd36be42
#in_imputed_file=../analysis/pass_3/from_42_into_3.imputed.trees
#in_true_samples_file=../analysis/sisu3/sisu3_merged_nochip_chr20_p_arm.samples
#in_reference_trees_file=../analysis/pass_3/chr20_p_arm.inferred.trees
#remove_leaves=False
#in_chip_file=../data/fimm/chip_positions_chr20.txt
#out_csv_file=../analysis/pass_3/examine_2.imputation.results.csv
#min_maf=0.05
#min_iqs=-inf
#max_iqs=0.9
#flip_alleles=False
#num_sites_data_imputed=136085
#num_sites_sd_true=125155
#num_sites_ts_ref=164061
#num_sites_ts_anc=134667
#num_chip_sites_all=18067
#num_chip_sites=4306
#num_mask_sites=97114
position,ref_minor_allele_index,ref_minor_allele_freq,imputed_minor_allele_index,imputed_minor_allele_freq,iqs,num_muts,is_aa_ref,is_aa_parsimonious,prop_wrong_alleles_0
12653278.0000000000,0.0000000000,0.3158171616,0.0000000000,0.3329197684,0.8331845141,1.0000000000,1.0000000000,1.0000000000,0.5584415584
12653393.0000000000,0.0000000000,0.3158171616,0.0000000000,0.3329197684,0.8331845141,1.0000000000,1.0000000000,1.0000000000,0.5584415584
12654166.0000000000,1.0000000000,0.1850596212,1.0000000000,0.1985111663,0.8536506019,1.0000000000,1.0000000000,1.0000000000,0.4174757282
12654477.0000000000,1.0000000000,0.1851765256,1.0000000000,0.1985111663,0.8536506019,1.0000000000,1.0000000000,1.0000000000,0.4174757282
12654544.0000000000,0.0000000000,0.1850596212,0.0000000000,0.1985111663,0.8536506019,1.0000000000,0.0000000000,1.0000000000,0.5825242718
12655248.0000000000,1.0000000000,0.1328618190,1.0000000000,0.1377171216,0.8563999850,1.0000000000,0.0000000000,1.0000000000,0.5064935065
12656419.0000000000,0.0000000000,0.1713818097,0.0000000000,0.1827956989,0.8446957959,1.0000000000,0.0000000000,1.0000000000,0.5922330097
12657328.0000000000,1.0000000000,0.1152677110,1.0000000000,0.1162117452,0.8591568308,1.0000000000,1.0000000000,1.0000000000,0.5373134328
12657453.0000000000,1.0000000000,0.0754617723,1.0000000000,0.0918114144,0.8563785436,1.0000000000,0.0000000000,1.0000000000,0.4363636364
12662587.0000000000,1.0000000000,0.1584638765,1.0000000000,0.1488833747,0.8930566677,1.0000000000,1.0000000000,1.0000000000,0.5000000000
12662648.0000000000,1.0000000000,0.1585223287,1.0000000000,0.1488833747,0.8930566677,1.0000000000,1.0000000000,1.0000000000,0.5000000000
12675697.0000000000,0.0000000000,0.4323123685,0.0000000000,0.4375516956,0.8907319215,1.0000000000,0.0000000000,1.0000000000,0.4711538462
12675711.0000000000,1.0000000000,0.2190203414,1.0000000000,0.2365591398,0.8649522906,1.0000000000,1.0000000000,1.0000000000,0.5294117647
12676183.0000000000,0.0000000000,0.4711246201,0.0000000000,0.4826302730,0.8918014104,1.0000000000,0.0000000000,1.0000000000,0.4711538462
12676186.0000000000,0.0000000000,0.4711246201,0.0000000000,0.4826302730,0.8918014104,1.0000000000,0.0000000000,1.0000000000,0.4711538462
12676901.0000000000,1.0000000000,0.4712999766,1.0000000000,0.4826302730,0.8918014104,1.0000000000,1.0000000000,1.0000000000,0.5288461538
12676977.0000000000,0.0000000000,0.4712415244,0.0000000000,0.4826302730,0.8918014104,1.0000000000,0.0000000000,1.0000000000,0.4711538462
12678382.0000000000,1.0000000000,0.4701893851,1.0000000000,0.4826302730,0.8918014104,1.0000000000,1.0000000000,1.0000000000,0.5288461538
12678863.0000000000,0.0000000000,0.4701893851,0.0000000000,0.4826302730,0.8918014104,1.0000000000,0.0000000000,1.0000000000,0.4711538462
12679906.0000000000,1.0000000000,0.2121814356,1.0000000000,0.2373862696,0.8835191984,1.0000000000,1.0000000000,1.0000000000,0.4886363636
12688747.0000000000,1.0000000000,0.3378536357,1.0000000000,0.3333333333,0.8971752720,1.0000000000,0.0000000000,1.0000000000,0.5000000000
12693667.0000000000,1.0000000000,0.3375029226,1.0000000000,0.3333333333,0.8971752720,1.0000000000,0.0000000000,1.0000000000,0.5000000000
12698074.0000000000,1.0000000000,0.3412438625,1.0000000000,0.3362282878,0.8974653810,1.0000000000,0.0000000000,1.0000000000,0.5056179775
12701158.0000000000,1.0000000000,0.3429974281,1.0000000000,0.3391232423,0.8953202467,1.0000000000,0.0000000000,1.0000000000,0.5217391304
12703073.0000000000,1.0000000000,0.3373860182,1.0000000000,0.3337468983,0.8971888964,1.0000000000,0.0000000000,1.0000000000,0.5054945055
12703253.0000000000,1.0000000000,0.2711012392,1.0000000000,0.2990074442,0.8868005482,1.0000000000,1.0000000000,1.0000000000,0.4680851064
12706573.0000000000,1.0000000000,0.3070493336,1.0000000000,0.3258891646,0.8867544363,1.0000000000,1.0000000000,1.0000000000,0.4693877551
12718404.0000000000,1.0000000000,0.0767477204,1.0000000000,0.0723738627,0.8843965641,1.0000000000,0.0000000000,1.0000000000,0.3333333333
12735648.0000000000,1.0000000000,0.0519055413,1.0000000000,0.0459057072,0.8885536868,1.0000000000,1.0000000000,1.0000000000,0.6363636364
12780827.0000000000,1.0000000000,0.0708440496,1.0000000000,0.0574855252,0.8821562175,1.0000000000,1.0000000000,1.0000000000,0.5172413793
12798839.0000000000,1.0000000000,0.1205284078,1.0000000000,0.1091811414,0.8833133049,1.0000000000,1.0000000000,1.0000000000,0.3529411765
12836034.0000000000,1.0000000000,0.0699088146,1.0000000000,0.0570719603,0.8872680557,1.0000000000,1.0000000000,1.0000000000,0.5925925926
13283666.0000000000,1.0000000000,0.0650572831,1.0000000000,0.0674110835,0.8991653709,1.0000000000,1.0000000000,1.0000000000,0.6428571429
13288036.0000000000,1.0000000000,0.1425064297,1.0000000000,0.1348221671,0.8902550730,1.0000000000,1.0000000000,1.0000000000,0.4727272727
13290118.0000000000,1.0000000000,0.1200023381,1.0000000000,0.1087675765,0.8791585616,1.0000000000,1.0000000000,1.0000000000,0.4230769231
13298477.0000000000,1.0000000000,0.0924129062,1.0000000000,0.0860215054,0.8731146784,1.0000000000,1.0000000000,1.0000000000,0.4444444444
13307195.0000000000,1.0000000000,0.1958148235,1.0000000000,0.2121588089,0.8989794978,1.0000000000,0.0000000000,1.0000000000,0.4927536232
13307196.0000000000,1.0000000000,0.1958148235,1.0000000000,0.2121588089,0.8989794978,1.0000000000,0.0000000000,1.0000000000,0.4927536232
15076029.0000000000,1.0000000000,0.1181318681,1.0000000000,0.1157981803,0.8991235308,1.0000000000,1.0000000000,1.0000000000,0.5416666667
15076210.0000000000,1.0000000000,0.1181903203,1.0000000000,0.1157981803,0.8991235308,1.0000000000,1.0000000000,1.0000000000,0.5416666667
15401662.0000000000,1.0000000000,0.0853401917,1.0000000000,0.0690653433,0.8860456880,1.0000000000,1.0000000000,1.0000000000,0.5294117647
15594608.0000000000,1.0000000000,0.2515197568,1.0000000000,0.2493796526,0.8916331662,1.0000000000,0.0000000000,1.0000000000,0.4691358025
15624373.0000000000,1.0000000000,0.0575169511,1.0000000000,0.0483870968,0.8694285223,1.0000000000,1.0000000000,1.0000000000,0.7037037037
15677349.0000000000,1.0000000000,0.2911503390,1.0000000000,0.2911497105,0.8446314166,1.0000000000,1.0000000000,1.0000000000,0.5000000000
15678021.0000000000,1.0000000000,0.3169277531,1.0000000000,0.3312655087,0.8509817008,1.0000000000,1.0000000000,1.0000000000,0.5725806452
15689087.0000000000,1.0000000000,0.1572363806,1.0000000000,0.1596360629,0.7919244603,1.0000000000,1.0000000000,1.0000000000,0.4672131148
15695070.0000000000,1.0000000000,0.0565817162,1.0000000000,0.0488006617,0.8878357274,1.0000000000,1.0000000000,1.0000000000,0.4166666667
15708622.0000000000,1.0000000000,0.0706102408,1.0000000000,0.0727874276,0.6885659745,1.0000000000,1.0000000000,1.0000000000,0.4947368421
15708623.0000000000,1.0000000000,0.0706102408,1.0000000000,0.0727874276,0.6885659745,1.0000000000,1.0000000000,1.0000000000,0.4947368421
15712212.0000000000,1.0000000000,0.0574000468,1.0000000000,0.0740281224,0.8910828127,1.0000000000,1.0000000000,1.0000000000,0.4117647059
15979499.0000000000,0.0000000000,0.4681435586,0.0000000000,0.4631927213,0.8903680594,1.0000000000,0.0000000000,1.0000000000,0.4607843137
15979578.0000000000,1.0000000000,0.1775192892,1.0000000000,0.1621174524,0.8622654379,1.0000000000,1.0000000000,1.0000000000,0.5512820513
15979586.0000000000,1.0000000000,0.1774608370,1.0000000000,0.1617038875,0.8603357499,1.0000000000,1.0000000000,1.0000000000,0.5443037975
15979947.0000000000,1.0000000000,0.3670212766,1.0000000000,0.3420181969,0.8881777097,1.0000000000,1.0000000000,1.0000000000,0.5257731959
17862990.0000000000,1.0000000000,0.3226560673,1.0000000000,0.3308519438,0.8978468971,1.0000000000,1.0000000000,1.0000000000,0.5454545455
17868783.0000000000,0.0000000000,0.3234159458,0.0000000000,0.3320926385,0.8978347103,1.0000000000,0.0000000000,1.0000000000,0.4204545455
17869025.0000000000,1.0000000000,0.3233574936,1.0000000000,0.3320926385,0.8990613408,1.0000000000,1.0000000000,1.0000000000,0.5747126437
17871335.0000000000,1.0000000000,0.3054711246,1.0000000000,0.3126550868,0.8802237971,1.0000000000,1.0000000000,1.0000000000,0.6039603960
17872478.0000000000,1.0000000000,0.3725742343,1.0000000000,0.3610421836,0.8862205065,1.0000000000,1.0000000000,1.0000000000,0.4174757282
17873229.0000000000,1.0000000000,0.4234276362,1.0000000000,0.4007444169,0.8923226636,1.0000000000,0.0000000000,1.0000000000,0.5050505051
17875543.0000000000,1.0000000000,0.3780102876,1.0000000000,0.3598014888,0.8914599147,1.0000000000,0.0000000000,1.0000000000,0.4895833333
17903037.0000000000,1.0000000000,0.0580430208,1.0000000000,0.0554177006,0.8997136572,1.0000000000,1.0000000000,1.0000000000,0.3200000000
18027925.0000000000,1.0000000000,0.0563479074,1.0000000000,0.0545905707,0.8822818773,1.0000000000,1.0000000000,1.0000000000,0.6296296296
18981798.0000000000,1.0000000000,0.2947159224,1.0000000000,0.2952853598,0.8864329378,1.0000000000,1.0000000000,1.0000000000,0.4791666667
18986332.0000000000,0.0000000000,0.2781155015,0.0000000000,0.2725392887,0.8839807600,1.0000000000,0.0000000000,1.0000000000,0.4680851064
18991743.0000000000,1.0000000000,0.1788636895,1.0000000000,0.1786600496,0.8935515424,1.0000000000,1.0000000000,1.0000000000,0.6268656716
19441116.0000000000,1.0000000000,0.0687397709,1.0000000000,0.0678246485,0.8886234165,1.0000000000,1.0000000000,1.0000000000,0.6875000000
19563374.0000000000,1.0000000000,0.0521393500,1.0000000000,0.0583126551,0.8880336691,1.0000000000,1.0000000000,1.0000000000,0.7142857143
19721231.0000000000,1.0000000000,0.0518470891,1.0000000000,0.0401157982,0.8808593108,1.0000000000,1.0000000000,1.0000000000,0.5909090909
19870506.0000000000,1.0000000000,0.2265022212,1.0000000000,0.2175351530,0.8988144623,1.0000000000,1.0000000000,1.0000000000,0.4366197183
19871182.0000000000,1.0000000000,0.2263853168,1.0000000000,0.2175351530,0.8974166897,1.0000000000,1.0000000000,1.0000000000,0.4305555556
19871606.0000000000,1.0000000000,0.2263268646,1.0000000000,0.2167080232,0.8971453989,1.0000000000,1.0000000000,1.0000000000,0.4305555556
19871834.0000000000,1.0000000000,0.2263268646,1.0000000000,0.2167080232,0.8971453989,1.0000000000,1.0000000000,1.0000000000,0.4305555556
19879602.0000000000,1.0000000000,0.2006663549,1.0000000000,0.2043010753,0.8993359204,1.0000000000,0.0000000000,1.0000000000,0.5147058824
19888896.0000000000,1.0000000000,0.2431610942,1.0000000000,0.2262200165,0.8883489973,1.0000000000,1.0000000000,1.0000000000,0.4125000000
19901740.0000000000,1.0000000000,0.0967968202,1.0000000000,0.0984284533,0.8804677541,1.0000000000,0.0000000000,1.0000000000,0.4791666667
19946440.0000000000,0.0000000000,0.0721299977,0.0000000000,0.0760959471,0.8975605247,1.0000000000,0.0000000000,1.0000000000,0.5757575758
19950714.0000000000,1.0000000000,0.0827098433,1.0000000000,0.0880893300,0.8996104265,1.0000000000,1.0000000000,1.0000000000,0.4722222222
19996106.0000000000,1.0000000000,0.1545475801,1.0000000000,0.1389578164,0.8898681424,1.0000000000,0.0000000000,1.0000000000,0.3965517241
20339274.0000000000,1.0000000000,0.0529576806,1.0000000000,0.0525227461,0.8800401299,1.0000000000,1.0000000000,1.0000000000,0.5555555556
20358965.0000000000,1.0000000000,0.0565232640,1.0000000000,0.0413564930,0.8920866061,1.0000000000,1.0000000000,1.0000000000,0.3181818182
20365534.0000000000,1.0000000000,0.1495791443,1.0000000000,0.1509511993,0.8650655002,1.0000000000,1.0000000000,1.0000000000,0.5270270270
20371025.0000000000,0.0000000000,0.1494622399,0.0000000000,0.1509511993,0.8650655002,1.0000000000,0.0000000000,1.0000000000,0.4729729730
20375638.0000000000,0.0000000000,0.4690787935,0.0000000000,0.4466501241,0.8808524709,1.0000000000,1.0000000000,1.0000000000,0.4690265487
20382666.0000000000,1.0000000000,0.0548281506,1.0000000000,0.0591397849,0.8436262162,1.0000000000,0.0000000000,1.0000000000,0.5348837209
20387655.0000000000,0.0000000000,0.4006897358,0.0000000000,0.3742762614,0.8959954273,1.0000000000,1.0000000000,1.0000000000,0.4526315789
20388878.0000000000,0.0000000000,0.3610591536,0.0000000000,0.3279569892,0.8891290678,1.0000000000,0.0000000000,1.0000000000,0.4183673469
20388937.0000000000,1.0000000000,0.1257306523,1.0000000000,0.1253101737,0.8569282300,1.0000000000,1.0000000000,1.0000000000,0.3611111111
20389284.0000000000,0.0000000000,0.3617605798,0.0000000000,0.3296112490,0.8894682432,1.0000000000,1.0000000000,1.0000000000,0.4285714286
20390762.0000000000,0.0000000000,0.0849310264,0.0000000000,0.0822994210,0.8459608304,1.0000000000,0.0000000000,1.0000000000,0.4038461538
20396174.0000000000,1.0000000000,0.2751344400,1.0000000000,0.2555831266,0.8796829294,1.0000000000,1.0000000000,1.0000000000,0.5520833333
24019422.0000000000,1.0000000000,0.0617255085,1.0000000000,0.0748552523,0.8850936432,1.0000000000,1.0000000000,1.0000000000,0.5277777778
24684725.0000000000,1.0000000000,0.0504442366,1.0000000000,0.0516956162,0.8640860376,1.0000000000,1.0000000000,1.0000000000,0.6000000000
24742191.0000000000,1.0000000000,0.0521393500,1.0000000000,0.0500413565,0.8844380721,1.0000000000,1.0000000000,1.0000000000,0.3461538462
24796629.0000000000,1.0000000000,0.0517301847,1.0000000000,0.0475599669,0.8928459953,1.0000000000,1.0000000000,1.0000000000,0.3478260870
25045238.0000000000,1.0000000000,0.0668693009,1.0000000000,0.0802315964,0.8932356058,1.0000000000,1.0000000000,1.0000000000,0.2972972973
