#tskit=0.5.3
#tsinfer=0.2.4.dev63+gd36be42
#in_imputed_file=../analysis/pass_4/from_42_into_3.imputed.trees
#in_true_samples_file=../analysis/sisu3/sisu3_merged_nochip_chr20_p_arm.samples
#in_reference_trees_file=../analysis/pass_4/chr20_p_arm.inferred.trees
#remove_leaves=False
#in_chip_file=../data/fimm/chip_positions_chr20.txt
#out_csv_file=../analysis/pass_4/examine_2.imputation.results.csv
#min_maf=0.05
#min_iqs=-inf
#max_iqs=0.9
#flip_alleles=False
#num_sites_data_imputed=136087
#num_sites_sd_true=125155
#num_sites_ts_ref=164061
#num_sites_ts_anc=134669
#num_chip_sites_all=18067
#num_chip_sites=4306
#num_mask_sites=97115
position,ref_minor_allele_index,ref_minor_allele_freq,imputed_minor_allele_index,imputed_minor_allele_freq,iqs,num_muts,is_aa_ref,is_aa_parsimonious
15401662.0000000000,1.0000000000,0.0853401917,1.0000000000,0.0690653433,0.8860456880,1.0000000000,1.0000000000,1.0000000000
15594608.0000000000,1.0000000000,0.2515197568,1.0000000000,0.2493796526,0.8916331662,1.0000000000,0.0000000000,1.0000000000
15624373.0000000000,1.0000000000,0.0575169511,1.0000000000,0.0483870968,0.8694285223,1.0000000000,1.0000000000,1.0000000000
15677349.0000000000,1.0000000000,0.2911503390,1.0000000000,0.2911497105,0.8446314166,1.0000000000,1.0000000000,1.0000000000
15678021.0000000000,1.0000000000,0.3169277531,1.0000000000,0.3312655087,0.8509817008,1.0000000000,1.0000000000,1.0000000000
15689087.0000000000,1.0000000000,0.1572363806,1.0000000000,0.1596360629,0.7919244603,1.0000000000,1.0000000000,1.0000000000
15695070.0000000000,1.0000000000,0.0565817162,1.0000000000,0.0488006617,0.8878357274,1.0000000000,1.0000000000,1.0000000000
15708622.0000000000,1.0000000000,0.0706102408,1.0000000000,0.0727874276,0.6885659745,1.0000000000,1.0000000000,1.0000000000
15708623.0000000000,1.0000000000,0.0706102408,1.0000000000,0.0727874276,0.6885659745,1.0000000000,1.0000000000,1.0000000000
15712212.0000000000,1.0000000000,0.0574000468,1.0000000000,0.0740281224,0.8910828127,1.0000000000,1.0000000000,1.0000000000
15979499.0000000000,0.0000000000,0.4681435586,0.0000000000,0.4631927213,0.8903680594,1.0000000000,0.0000000000,1.0000000000
15979578.0000000000,1.0000000000,0.1775192892,1.0000000000,0.1621174524,0.8622654379,1.0000000000,1.0000000000,1.0000000000
15979586.0000000000,1.0000000000,0.1774608370,1.0000000000,0.1617038875,0.8603357499,1.0000000000,1.0000000000,1.0000000000
15979947.0000000000,1.0000000000,0.3670212766,1.0000000000,0.3420181969,0.8881777097,1.0000000000,1.0000000000,1.0000000000
17862990.0000000000,1.0000000000,0.3226560673,1.0000000000,0.3308519438,0.8978468971,1.0000000000,1.0000000000,1.0000000000
17868783.0000000000,0.0000000000,0.3234159458,0.0000000000,0.3320926385,0.8978347103,1.0000000000,0.0000000000,1.0000000000
17869025.0000000000,1.0000000000,0.3233574936,1.0000000000,0.3320926385,0.8990613408,1.0000000000,1.0000000000,1.0000000000
17871335.0000000000,1.0000000000,0.3054711246,1.0000000000,0.3126550868,0.8802237971,1.0000000000,1.0000000000,1.0000000000
17872478.0000000000,1.0000000000,0.3725742343,1.0000000000,0.3610421836,0.8862205065,1.0000000000,1.0000000000,1.0000000000
17873229.0000000000,1.0000000000,0.4234276362,1.0000000000,0.4007444169,0.8923226636,1.0000000000,0.0000000000,1.0000000000
17875543.0000000000,1.0000000000,0.3780102876,1.0000000000,0.3598014888,0.8914599147,1.0000000000,0.0000000000,1.0000000000
17903037.0000000000,1.0000000000,0.0580430208,1.0000000000,0.0554177006,0.8997136572,1.0000000000,1.0000000000,1.0000000000
18027925.0000000000,1.0000000000,0.0563479074,1.0000000000,0.0545905707,0.8822818773,1.0000000000,1.0000000000,1.0000000000
18981798.0000000000,1.0000000000,0.2947159224,1.0000000000,0.2952853598,0.8864329378,1.0000000000,1.0000000000,1.0000000000
18986332.0000000000,0.0000000000,0.2781155015,0.0000000000,0.2725392887,0.8839807600,1.0000000000,0.0000000000,1.0000000000
18991743.0000000000,1.0000000000,0.1788636895,1.0000000000,0.1786600496,0.8935515424,1.0000000000,1.0000000000,1.0000000000
19441116.0000000000,1.0000000000,0.0687397709,1.0000000000,0.0678246485,0.8886234165,1.0000000000,1.0000000000,1.0000000000
19563374.0000000000,1.0000000000,0.0521393500,1.0000000000,0.0583126551,0.8880336691,1.0000000000,1.0000000000,1.0000000000
19721231.0000000000,1.0000000000,0.0518470891,1.0000000000,0.0401157982,0.8808593108,1.0000000000,1.0000000000,1.0000000000
19870506.0000000000,1.0000000000,0.2265022212,1.0000000000,0.2175351530,0.8988144623,1.0000000000,1.0000000000,1.0000000000
19871182.0000000000,1.0000000000,0.2263853168,1.0000000000,0.2175351530,0.8974166897,1.0000000000,1.0000000000,1.0000000000
19871606.0000000000,1.0000000000,0.2263268646,1.0000000000,0.2167080232,0.8971453989,1.0000000000,1.0000000000,1.0000000000
19871834.0000000000,1.0000000000,0.2263268646,1.0000000000,0.2167080232,0.8971453989,1.0000000000,1.0000000000,1.0000000000
19879602.0000000000,1.0000000000,0.2006663549,1.0000000000,0.2043010753,0.8993359204,1.0000000000,0.0000000000,1.0000000000
19888896.0000000000,1.0000000000,0.2431610942,1.0000000000,0.2262200165,0.8883489973,1.0000000000,1.0000000000,1.0000000000
19901740.0000000000,1.0000000000,0.0967968202,1.0000000000,0.0984284533,0.8804677541,1.0000000000,0.0000000000,1.0000000000
19946440.0000000000,0.0000000000,0.0721299977,0.0000000000,0.0760959471,0.8975605247,1.0000000000,0.0000000000,1.0000000000
19950714.0000000000,1.0000000000,0.0827098433,1.0000000000,0.0880893300,0.8996104265,1.0000000000,1.0000000000,1.0000000000
19996106.0000000000,1.0000000000,0.1545475801,1.0000000000,0.1389578164,0.8898681424,1.0000000000,0.0000000000,1.0000000000
20339274.0000000000,1.0000000000,0.0529576806,1.0000000000,0.0525227461,0.8800401299,1.0000000000,1.0000000000,1.0000000000
20358965.0000000000,1.0000000000,0.0565232640,1.0000000000,0.0413564930,0.8920866061,1.0000000000,1.0000000000,1.0000000000
20365534.0000000000,1.0000000000,0.1495791443,1.0000000000,0.1509511993,0.8650655002,1.0000000000,1.0000000000,1.0000000000
20371025.0000000000,0.0000000000,0.1494622399,0.0000000000,0.1509511993,0.8650655002,1.0000000000,0.0000000000,1.0000000000
20375638.0000000000,0.0000000000,0.4690787935,0.0000000000,0.4466501241,0.8808524709,1.0000000000,1.0000000000,1.0000000000
20382666.0000000000,1.0000000000,0.0548281506,1.0000000000,0.0591397849,0.8436262162,1.0000000000,0.0000000000,1.0000000000
20387655.0000000000,0.0000000000,0.4006897358,0.0000000000,0.3742762614,0.8959954273,1.0000000000,1.0000000000,1.0000000000
20388878.0000000000,0.0000000000,0.3610591536,0.0000000000,0.3279569892,0.8891290678,1.0000000000,0.0000000000,1.0000000000
20388937.0000000000,1.0000000000,0.1257306523,1.0000000000,0.1253101737,0.8569282300,1.0000000000,1.0000000000,1.0000000000
20389284.0000000000,0.0000000000,0.3617605798,0.0000000000,0.3296112490,0.8894682432,1.0000000000,1.0000000000,1.0000000000
20390762.0000000000,0.0000000000,0.0849310264,0.0000000000,0.0822994210,0.8459608304,1.0000000000,0.0000000000,1.0000000000
20396174.0000000000,1.0000000000,0.2751344400,1.0000000000,0.2555831266,0.8796829294,1.0000000000,1.0000000000,1.0000000000
24019422.0000000000,1.0000000000,0.0617255085,1.0000000000,0.0748552523,0.8850936432,1.0000000000,1.0000000000,1.0000000000
24684725.0000000000,1.0000000000,0.0504442366,1.0000000000,0.0516956162,0.8640860376,1.0000000000,1.0000000000,1.0000000000
24742191.0000000000,1.0000000000,0.0521393500,1.0000000000,0.0500413565,0.8844380721,1.0000000000,1.0000000000,1.0000000000
24796629.0000000000,1.0000000000,0.0517301847,1.0000000000,0.0475599669,0.8928459953,1.0000000000,1.0000000000,1.0000000000
25045238.0000000000,1.0000000000,0.0668693009,1.0000000000,0.0802315964,0.8932356058,1.0000000000,1.0000000000,1.0000000000
