chrom	pos	recomb_rate	pos_cm
chr20	22504684	2.209	47.650229
chr20	22505487	49.43	47.652003
chr20	22505947	49.42	47.674739
chr20	22506414	49.43	47.69782
chr20	22506467	49.42	47.70044
chr20	22507350	49.37	47.744082
chr20	22507629	41.63	47.757857
chr20	22508116	41.63	47.778129
chr20	22508551	41.62	47.796236
chr20	22510818	28.01	47.89059
chr20	22511657	0.6107	47.914092
chr20	22513016	0.62	47.914922
chr20	22513687	0.6219	47.915338
chr20	22514208	0.5543	47.915662
chr20	22514475	0.4928	47.91581
chr20	22515652	0.3496	47.91639
chr20	22516982	0.3484	47.916855
chr20	22517757	0.349	47.917125
chr20	22519476	0.3485	47.917725
chr20	22520268	0.3463	47.918001
chr20	22520603	0.3491	47.918117
chr20	22521663	0.0913	47.918487
chr20	22522123	0.015	47.918529
chr20	22523190	0.01645	47.918545
chr20	22524953	0.207	47.918574
chr20	22525412	0.4845	47.918669
chr20	22526089	0.2241	47.918997
chr20	22526147	0.07568	47.91901
chr20	22526517	0.02853	47.919038
chr20	22527253	0.5382	47.919059
chr20	22528104	0.2041	47.919517
chr20	22528795	0.07345	47.919658
chr20	22528972	0.07273	47.919671
chr20	22529082	0.06818	47.919679
chr20	22529126	0.03018	47.919682
chr20	22529623	0.5714	47.919697
chr20	22529644	1.277	47.919709
chr20	22530740	1.272	47.921109
chr20	22530832	1.278	47.921226
chr20	22531131	1.341	47.921608
chr20	22531298	4.305	47.921832
chr20	22531452	1.792	47.922495
chr20	22531577	1.631	47.922719
chr20	22531891	3.173	47.923231
chr20	22532273	3.174	47.924443
chr20	22532365	3.154	47.924735
chr20	22532391	3.169	47.924817
chr20	22532716	3.175	47.925847
chr20	22532796	3.17	47.926101
chr20	22532902	3.169	47.926437
chr20	22533559	1.667	47.928519
chr20	22533754	1.505	47.928844
chr20	22533968	1	47.929166
chr20	22533983	0.6074	47.929181
chr20	22534118	0.5972	47.929263
chr20	22534190	0.6049	47.929306
chr20	22534433	0.7059	47.929453
chr20	22534484	4.026	47.929489
chr20	22534599	4.602	47.929952
chr20	22534692	4.606	47.93038
chr20	22534857	4.625	47.93114
chr20	22534889	4.604	47.931288
chr20	22535546	0.8082	47.934313
chr20	22536010	0.716	47.934688
chr20	22536091	0.6154	47.934746
chr20	22536117	0.5722	47.934762
chr20	22537613	0.5588	47.935618
chr20	22537885	0.5184	47.93577
chr20	22538726	0.4961	47.936206
chr20	22539504	0.4865	47.936592
chr20	22540431	0.483	47.937043
chr20	22540578	0.4808	47.937114
chr20	22541098	0.4781	47.937364
chr20	22541531	0.4731	47.937571
chr20	22541698	0.3846	47.93765
chr20	22541984	0.3947	47.93776
chr20	22542022	0.3653	47.937775
chr20	22542189	0.3604	47.937836
chr20	22543443	0.328	47.938288
chr20	22543693	0.3013	47.93837
chr20	22546398	0.3022	47.939185
chr20	22547179	0.2997	47.939421
chr20	22547496	0.3039	47.939516
chr20	22548197	0.3291	47.939729
chr20	22550503	0.3327	47.940488
chr20	22551014	0.3361	47.940658
chr20	22551374	0.3468	47.940779
chr20	22552585	1.867	47.941199
chr20	22553398	3.229	47.942717
chr20	22553503	0.3218	47.943056
chr20	22554280	0.2788	47.943306
chr20	22554983	0.2484	47.943502
chr20	22556674	0.2423	47.943922
chr20	22557227	0.2353	47.944056
chr20	22557295	0.2371	47.944072
chr20	22557624	0.2335	47.94415
chr20	22559354	5.21	47.944554
chr20	22559683	0.03535	47.946268
chr20	22560277	0.01961	47.946289
chr20	22560838	0.02353	47.9463
chr20	22561178	0.01923	47.946308
chr20	22561282	0.01942	47.94631
chr20	22561385	0.02209	47.946312
chr20	22561883	0.01949	47.946323
chr20	22562396	0.02249	47.946333
chr20	22562885	0.0226	47.946344
chr20	22563062	0.0286	47.946348
chr20	22564111	1.319	47.946378
chr20	22564324	1.387	47.946659
chr20	22564474	0.2356	47.946867
chr20	22565548	0.236	47.94712
chr20	22565637	1	47.947141
chr20	22565638	0.2574	47.947142
chr20	22566283	0.2371	47.947308
chr20	22566709	0.234	47.947409
chr20	22567132	0.2366	47.947508
chr20	22567504	0.2411	47.947596
chr20	22567645	0.6364	47.94763
chr20	22567656	1.205	47.947637
chr20	22568060	0.474	47.948124
chr20	22568541	0.4524	47.948352
chr20	22568583	0.4257	47.948371
chr20	22568731	0.4262	47.948434
chr20	22572839	0.4243	47.950185
chr20	22573308	0.3631	47.950384
chr20	22575955	0.3617	47.951345
chr20	22576461	0.3185	47.951528
chr20	22578963	0.3169	47.952325
chr20	22579897	0.3182	47.952621
chr20	22580051	0.3156	47.95267
chr20	22580333	0.3167	47.952759
chr20	22587304	0.3691	47.954967
chr20	22587957	0.3904	47.955208
chr20	22590467	0.3838	47.956188
chr20	22590566	0.25	47.956226
chr20	22590570	0.3598	47.956227
chr20	22591073	0.3493	47.956408
chr20	22591866	0.3614	47.956685
chr20	22592696	0.3654	47.956985
chr20	22593298	7.986	47.957205
chr20	22595153	8.722	47.972019
chr20	22595643	1.239	47.976293
chr20	22595877	1.372	47.976583
chr20	22596998	0.3851	47.978121
chr20	22597777	0.3092	47.978421
chr20	22598081	0.3093	47.978515
chr20	22600263	0.3151	47.97919
chr20	22600336	0.314	47.979213
chr20	22600422	0.3173	47.97924
chr20	22600630	0.3327	47.979306
chr20	22602316	0.8857	47.979867
chr20	22603243	3.182	47.980688
chr20	22604789	2.982	47.985608
chr20	22604846	2.866	47.985778
chr20	22605062	0.125	47.986397
chr20	22605190	0.04375	47.986413
chr20	22605670	0.03333	47.986434
chr20	22605730	0.02162	47.986436
chr20	22608135	0.02778	47.986488
chr20	22608279	0.03549	47.986492
chr20	22608927	0.1915	47.986515
chr20	22609914	0.1943	47.986704
chr20	22610197	0.2102	47.986759
chr20	22610530	0.2381	47.986829
chr20	22610551	0.1123	47.986834
chr20	22611326	0.09091	47.986921
chr20	22611348	0.08411	47.986923
chr20	22611669	0.0699	47.98695
chr20	22612556	0.06977	47.987012
chr20	22612728	0.06438	47.987024
chr20	22613194	0.0655	47.987054
chr20	22613423	0.06184	47.987069
chr20	22614086	0.05983	47.98711
chr20	22614320	0.0604	47.987124
chr20	22614618	0.05943	47.987142
chr20	22615005	0.06025	47.987165
chr20	22615951	0.06356	47.987222
chr20	22616187	0.1	47.987237
chr20	22616207	0.05882	47.987239
chr20	22616241	0.07143	47.987241
chr20	22616255	0.06774	47.987242
chr20	22616565	0.05978	47.987263
chr20	22616749	0.05702	47.987274
chr20	22616977	0.05651	47.987287
chr20	22618021	0.05497	47.987346
chr20	22618967	0.06173	47.987398
chr20	22619048	0.05399	47.987403
chr20	22619937	0.05211	47.987451
chr20	22620340	0.1482	47.987472
chr20	22622364	0.1534	47.987772
chr20	22622527	0.3023	47.987797
chr20	22622570	0.304	47.98781
chr20	22623366	0.3047	47.988052
chr20	22624134	0.3035	47.988286
chr20	22624447	0.3039	47.988381
chr20	22625059	0.2703	47.988567
chr20	22625133	0.1432	47.988587
chr20	22625524	0.1517	47.988643
chr20	22626157	0.1769	47.988739
chr20	22627146	0.2366	47.988914
chr20	22627332	0.2936	47.988958
chr20	22627441	0.3443	47.98899
chr20	22627685	0.3746	47.989074
chr20	22628040	0.3747	47.989207
chr20	22628411	0.3654	47.989346
chr20	22628463	0.3688	47.989365
chr20	22630166	0.2239	47.989993
chr20	22630501	0.09877	47.990068
chr20	22630663	0.1005	47.990084
chr20	22631061	0.06782	47.990124
chr20	22633494	0.5827	47.990289
chr20	22633748	0.6842	47.990437
chr20	22633767	0.7407	47.99045
chr20	22634600	0.1171	47.991067
chr20	22635505	0.0903	47.991173
chr20	22639060	0.09064	47.991494
chr20	22639402	0.0916	47.991525
chr20	22640461	0.092	47.991622
chr20	22640711	0.08966	47.991645
chr20	22641001	0.09266	47.991671
chr20	22643073	0.09434	47.991863
chr20	22643338	0.1165	47.991888
chr20	22643647	0.1369	47.991924
chr20	22644151	0.1542	47.991993
chr20	22644378	0.171	47.992028
chr20	22646173	0.1905	47.992335
chr20	22646320	0.1927	47.992363
chr20	22647249	0.2006	47.992542
chr20	22650365	0.2007	47.993167
chr20	22652293	1.016	47.993554
chr20	22652422	1.716	47.993685
chr20	22652517	2.713	47.993848
chr20	22653005	2.455	47.995172
chr20	22653216	2.086	47.99569
chr20	22653251	1.711	47.995763
chr20	22654716	0.8282	47.99827
chr20	22654943	0.7749	47.998458
chr20	22655214	0.7887	47.998668
chr20	22656118	0.8006	47.999381
chr20	22656474	0.911	47.999666
chr20	22656665	1.313	47.99984
chr20	22657348	0.7756	48.000737
chr20	22657553	0.717	48.000896
chr20	22657606	0.6763	48.000934
chr20	22657952	0.6118	48.001168
chr20	22658341	0.3321	48.001406
chr20	22658618	0.2713	48.001498
chr20	22658994	0.2295	48.0016
chr20	22659055	0.1625	48.001614
chr20	22659338	0.1395	48.00166
chr20	22659381	0.1298	48.001666
chr20	22659774	0.1241	48.001717
chr20	22660056	0.1316	48.001752
chr20	22660132	0.1256	48.001762
chr20	22660578	0.1312	48.001818
chr20	22661119	7.961	48.001889
chr20	22661195	0.1008	48.002494
chr20	22662187	0.1048	48.002594
chr20	22662292	0.101	48.002605
chr20	22662688	0.1011	48.002645
chr20	22662965	0.09916	48.002673
chr20	22663923	0.1071	48.002768
chr20	22663951	0.0962	48.002771
chr20	22665479	0.09668	48.002918
chr20	22667434	0.09565	48.003107
chr20	22667779	0.09615	48.00314
chr20	22667935	0.5837	48.003155
chr20	22669410	0.1579	48.004016
chr20	22669505	0.09091	48.004031
chr20	22670000	0.1304	48.004076
chr20	22670023	0.08961	48.004079
chr20	22670302	0.0919	48.004104
chr20	22670759	0.09023	48.004146
chr20	22671025	0.09203	48.00417
chr20	22672079	0.1242	48.004267
chr20	22672377	0.1652	48.004304
chr20	22672946	0.2162	48.004398
chr20	22672983	0.2688	48.004406
chr20	22673262	0.2642	48.004481
chr20	22673421	0.3333	48.004523
chr20	22673436	0.2683	48.004528
chr20	22673477	0.2921	48.004539
chr20	22674559	0.8402	48.004855
chr20	22675285	0.9474	48.005465
chr20	22675323	0.9959	48.005501
chr20	22675565	0.9966	48.005742
chr20	22677335	1.708	48.007506
chr20	22678812	1.712	48.010029
chr20	22678923	1.694	48.010219
chr20	22679204	1.68	48.010695
chr20	22679382	1.67	48.010994
chr20	22679473	1.658	48.011146
chr20	22679757	1.643	48.011617
chr20	22681171	1.644	48.01394
chr20	22682100	1.921	48.015467
chr20	22682719	2.188	48.016656
chr20	22686250	1.677	48.024383
chr20	22687667	1.954	48.026759
chr20	22687820	1.941	48.027058
chr20	22687871	1.952	48.027157
chr20	22688144	3.477	48.02769
chr20	22688299	7.691	48.028229
chr20	22688687	7.391	48.031213
chr20	22691455	7.391	48.051672
chr20	22691782	1.038	48.054089
chr20	22691914	0.5119	48.054226
chr20	22695686	0.9111	48.056157
chr20	22696980	0.9294	48.057336
chr20	22697334	0.9032	48.057665
chr20	22697365	0.9184	48.057693
chr20	22697463	0.9224	48.057783
chr20	22697579	5.538	48.05789
chr20	22697605	7.323	48.058034
chr20	22697772	7.332	48.059257
chr20	22698251	7.333	48.062769
chr20	22698404	8.826	48.063891
chr20	22698893	7.293	48.068207
chr20	22699149	5.779	48.070074
chr20	22699339	1.146	48.071172
chr20	22699895	1.066	48.071809
chr20	22701135	1.667	48.073131
chr20	22701144	1.697	48.073146
chr20	22701253	3.458	48.073331
chr20	22701432	3.462	48.07395
chr20	22701471	1.057	48.074085
chr20	22701524	0.7323	48.074141
chr20	22701651	0.7383	48.074234
chr20	22701972	0.625	48.074471
chr20	22702012	0.55	48.074496
chr20	22702072	0.5563	48.074529
chr20	22702223	23.6	48.074613
chr20	22702283	0.4381	48.076029
chr20	22702388	0.4291	48.076075
chr20	22702642	0.4311	48.076184
chr20	22703143	3.145	48.0764
chr20	22703627	4.138	48.077922
chr20	22704164	4.137	48.080144
chr20	22704706	0.3305	48.082386
chr20	22704824	0.09615	48.082425
chr20	22704876	8.008	48.08243
chr20	22705672	0.02726	48.088804
chr20	22706589	0.02792	48.088829
chr20	22706983	0.02527	48.08884
chr20	22707537	0.03103	48.088854
chr20	22707827	0.04762	48.088863
chr20	22708058	0.2521	48.088874
chr20	22708300	0.827	48.088935
chr20	22708849	0.6231	48.089389
chr20	22709048	0.3881	48.089513
chr20	22709115	0.1268	48.089539
chr20	22709257	0.02712	48.089557
chr20	22709552	0.025	48.089565
chr20	22709672	0.02026	48.089568
chr20	22710511	0.01667	48.089585
chr20	22710571	0.02141	48.089586
chr20	22710898	0.02049	48.089593
chr20	22711142	0.02083	48.089598
chr20	22711238	0.01974	48.0896
chr20	22711390	0.02181	48.089603
chr20	22711986	0.5306	48.089616
chr20	22712035	1.274	48.089642
chr20	22712342	1.25	48.090033
chr20	22712358	1.189	48.090053
chr20	22712395	1.117	48.090097
chr20	22712498	1.116	48.090212
chr20	22712722	1.109	48.090462
chr20	22713245	0.5586	48.091042
chr20	22713859	0.1357	48.091385
chr20	22714972	0.05882	48.091536
chr20	22715057	0.02797	48.091541
chr20	22715200	0.02752	48.091545
chr20	22715418	0.001	48.091551
chr20	22715434	0.02817	48.091551
chr20	22715505	0.001	48.091553
chr20	22715538	0.02484	48.091553
chr20	22715699	0.02061	48.091557
chr20	22716524	0.02017	48.091574
chr20	22717119	0.01235	48.091586
chr20	22717200	0.02424	48.091587
chr20	22717365	0.01946	48.091591
chr20	22717879	0.02198	48.091601
chr20	22718334	0.01639	48.091611
chr20	22718517	0.03279	48.091614
chr20	22718578	0.01724	48.091616
chr20	22718752	0.5638	48.091619
chr20	22718846	2.8	48.091672
chr20	22719322	2.799	48.093005
chr20	22719476	2.798	48.093436
chr20	22719580	2.803	48.093727
chr20	22719961	5.814	48.094795
chr20	22720197	2.701	48.096167
chr20	22720294	2.298	48.096429
chr20	22720482	2.295	48.096861
chr20	22720716	3.119	48.097398
chr20	22720918	3.125	48.098028
chr20	22721118	2.588	48.098653
chr20	22721135	0.149	48.098697
chr20	22721920	0.1538	48.098814
chr20	22721946	0.15	48.098818
chr20	22722246	0.1484	48.098863
chr20	22722529	0.1304	48.098905
chr20	22722552	0.1601	48.098908
chr20	22722933	0.1509	48.098969
chr20	22723039	0.1818	48.098985
chr20	22723138	0.2096	48.099003
chr20	22723367	0.2913	48.099051
chr20	22723494	0.3696	48.099088
chr20	22723678	0.3708	48.099156
chr20	22723856	0.3719	48.099222
chr20	22724340	0.765	48.099402
chr20	22725774	0.171	48.100499
chr20	22727166	0.1892	48.100737
chr20	22727721	0.8687	48.100842
chr20	22727820	1.167	48.100928
chr20	22727856	1.326	48.10097
chr20	22728077	1.333	48.101263
chr20	22728131	3.268	48.101335
chr20	22728429	1.685	48.102309
chr20	22728715	1.521	48.102791
chr20	22728763	1.449	48.102864
chr20	22729672	1.465	48.104181
chr20	22730237	1.061	48.105009
chr20	22730402	1.054	48.105184
chr20	22730696	1.056	48.105494
chr20	22730786	1.065	48.105589
chr20	22731352	0.1237	48.106192
chr20	22731821	0.1243	48.10625
chr20	22731998	0.1185	48.106272
chr20	22732209	0.1172	48.106297
chr20	22732627	0.09375	48.106346
chr20	22732659	0.07737	48.106349
chr20	22733512	0.07614	48.106415
chr20	22733906	0.1176	48.106445
chr20	22733974	0.4571	48.106453
chr20	22734254	0.1556	48.106581
chr20	22734389	0.05672	48.106602
chr20	22740013	0.003522	48.106921
chr20	22743136	0.001	48.106932
chr20	22743255	0.002817	48.106932
chr20	22743610	0.003984	48.106933
chr20	22743861	0.001	48.106934
chr20	22744076	0.004525	48.106934
chr20	22744518	0.00346	48.106936
chr20	22744807	0.001	48.106937
chr20	22744849	0.001	48.106937
chr20	22744882	0.001	48.106937
chr20	22744959	0.002907	48.106937
chr20	22745303	0.005952	48.106938
chr20	22745471	0.001	48.106939
chr20	22745546	0.001	48.106939
chr20	22745564	0.001	48.106939
chr20	22745754	0.00346	48.106939
chr20	22746910	0.003322	48.106943
chr20	22747211	0.002488	48.106944
chr20	22747613	0.002904	48.106945
chr20	22749335	0.002342	48.10695
chr20	22749762	0.002874	48.106951
chr20	22750110	0.004255	48.106952
chr20	22750345	0.003774	48.106953
chr20	22750875	0.00304	48.106955
chr20	22751204	0.003268	48.106956
chr20	22751510	0.004032	48.106957
chr20	22751758	0.001	48.106958
chr20	22751813	0.02976	48.106958
chr20	22751981	0.1538	48.106963
chr20	22752111	0.3125	48.106983
chr20	22752207	0.398	48.107013
chr20	22753129	0.3969	48.10738
chr20	22753522	0.7242	48.107536
chr20	22755799	1.446	48.109185
chr20	22758097	7.785	48.112509
chr20	22758176	13.27	48.113124
chr20	22760259	13.26	48.140756
chr20	22762891	0.2169	48.175656
chr20	22763804	0.03643	48.175854
chr20	22765149	0.02335	48.175903
chr20	22765406	0.01896	48.175909
chr20	22765617	0.01875	48.175913
chr20	22765777	0.02222	48.175916
chr20	22766047	0.01953	48.175922
chr20	22766303	0.01695	48.175927
chr20	22766421	0.0186	48.175929
chr20	22766905	0.02	48.175938
chr20	22767655	0.01852	48.175953
chr20	22767709	0.025	48.175954
chr20	22767989	0.001	48.175961
chr20	22767999	0.03398	48.175961
chr20	22768205	0.02564	48.175968
chr20	22768244	0.04743	48.175969
chr20	22768497	0.04846	48.175981
chr20	22768724	0.07353	48.175992
chr20	22768792	0.09091	48.175997
chr20	22768946	0.1448	48.176011
chr20	22769768	0.622	48.17613
chr20	22769895	0.9931	48.176209
chr20	22770185	0.3094	48.176497
chr20	22770324	1.328	48.17654
chr20	22770784	0.427	48.177151
chr20	22770962	0.2187	48.177227
chr20	22771913	0.2363	48.177435
chr20	22772205	0.2388	48.177504
chr20	22772339	0.2483	48.177536
chr20	22772488	0.2389	48.177573
chr20	22772714	0.2303	48.177627
chr20	22773057	0.5941	48.177706
chr20	22773296	0.5921	48.177848
chr20	22774431	0.5602	48.17852
chr20	22774622	0.2603	48.178627
chr20	22774695	0.1038	48.178646
chr20	22774801	0.1064	48.178657
chr20	22775158	0.07444	48.178695
chr20	22776676	0.07392	48.178808
chr20	22777163	0.07547	48.178844
chr20	22777322	0.07277	48.178856
chr20	22777748	0.07212	48.178887
chr20	22777956	0.07492	48.178902
chr20	22778263	0.07071	48.178925
chr20	22778362	0.07321	48.178932
chr20	22781968	0.07589	48.179196
chr20	22782192	0.07239	48.179213
chr20	22783228	0.07143	48.179288
chr20	22783340	0.07348	48.179296
chr20	22783653	0.07254	48.179319
chr20	22784039	0.07143	48.179347
chr20	22784137	0.07583	48.179354
chr20	22784981	0.07627	48.179418
chr20	22785217	0.1944	48.179436
chr20	22785325	8.775	48.179457
chr20	22786190	0.7345	48.187047
chr20	22786642	0.4687	48.187379
chr20	22787457	0.1043	48.187761
chr20	22787572	0.04348	48.187773
chr20	22787641	0.03125	48.187776
chr20	22787737	0.01818	48.187779
chr20	22787792	0.01743	48.18778
chr20	22788423	0.01422	48.187791
chr20	22788634	0.01863	48.187794
chr20	22788956	0.0162	48.1878
chr20	22789388	0.01652	48.187807
chr20	22790538	0.01596	48.187826
chr20	22790726	0.025	48.187829
chr20	22790766	0.01632	48.18783
chr20	22791195	0.0113	48.187837
chr20	22791372	0.01741	48.187839
chr20	22792004	0.0146	48.18785
chr20	22792141	0.02857	48.187852
chr20	22792176	0.04844	48.187853
chr20	22792465	0.2813	48.187867
chr20	22792561	0.2803	48.187894
chr20	22793610	0.2798	48.188188
chr20	22794593	0.3448	48.188463
chr20	22794738	0.122	48.188513
chr20	22794943	0.1176	48.188538
chr20	22794977	0.06827	48.188542
chr20	22795226	0.06912	48.188559
chr20	22795443	0.07143	48.188574
chr20	22795499	0.06742	48.188578
chr20	22795677	0.06452	48.18859
chr20	22795708	0.06918	48.188592
chr20	22796185	0.07031	48.188625
chr20	22796313	0.07018	48.188634
chr20	22796484	0.069	48.188646
chr20	22797484	0.4975	48.188715
chr20	22797687	2.787	48.188816
chr20	22797734	4.594	48.188947
chr20	22797862	4.713	48.189535
chr20	22797942	2.977	48.189912
chr20	22798028	7.959	48.190168
chr20	22798077	10.82	48.190558
chr20	22798454	34.3	48.194637
chr20	22798559	63.33	48.198239
chr20	22798642	64.64	48.203495
chr20	22798675	64.22	48.205628
chr20	22798811	71.67	48.214362
chr20	22798829	88.96	48.215652
chr20	22798874	89.5	48.219655
chr20	22799090	89.49	48.238987
chr20	22799185	89.5	48.247489
chr20	22799227	89.5	48.251248
chr20	22799638	89.5	48.288032
chr20	22799716	89.49	48.295013
chr20	22799761	89.5	48.29904
chr20	22800077	49.25	48.327322
chr20	22800188	22.42	48.332789
chr20	22800200	8.056	48.333058
chr20	22800361	8.223	48.334355
chr20	22800518	8.34	48.335646
chr20	22800624	5.199	48.33653
chr20	22800795	0.2974	48.337419
chr20	22801249	0.2581	48.337554
chr20	22801280	0.2657	48.337562
chr20	22801487	0.3019	48.337617
chr20	22801540	0.3557	48.337633
chr20	22801883	0.3077	48.337755
chr20	22801948	0.3019	48.337775
chr20	22802266	0.3616	48.337871
chr20	22803234	0.3515	48.338221
chr20	22804315	0.1687	48.338601
chr20	22804718	0.1461	48.338669
chr20	22804985	0.1304	48.338708
chr20	22805031	0.1467	48.338714
chr20	22805106	0.1532	48.338725
chr20	22805217	0.1486	48.338742
chr20	22805392	0.1364	48.338768
chr20	22805678	0.1441	48.338807
chr20	22805796	0.1711	48.338824
chr20	22806252	0.3861	48.338902
chr20	22806353	0.3846	48.338941
chr20	22806860	0.3548	48.339136
chr20	22806984	0.3297	48.33918
chr20	22807075	0.3269	48.33921
chr20	22807543	0.2264	48.339363
chr20	22808391	0.1942	48.339555
chr20	22808597	0.1695	48.339595
chr20	22808945	0.1531	48.339654
chr20	22809043	0.1465	48.339669
chr20	22809910	0.1473	48.339796
chr20	22810134	0.1453	48.339829
chr20	22810430	0.144	48.339872
chr20	22811791	0.1333	48.340068
chr20	22811806	0.1419	48.34007
chr20	22812109	0.1429	48.340113
chr20	22812984	0.1314	48.340238
chr20	22813722	0.1313	48.340335
chr20	22816608	0.08649	48.340714
chr20	22816978	0.08917	48.340746
chr20	22817920	0.6233	48.34083
chr20	22819274	0.07766	48.341674
chr20	22820008	0.06818	48.341731
chr20	22820052	0.07834	48.341734
chr20	22820269	0.07712	48.341751
chr20	22821060	0.08081	48.341812
chr20	22821258	0.07426	48.341828
chr20	22821460	0.08333	48.341843
chr20	22821484	0.07619	48.341845
chr20	22822009	0.0773	48.341885
chr20	22823018	0.07905	48.341963
chr20	22823271	0.07576	48.341983
chr20	22823469	0.07837	48.341998
chr20	22823788	0.07656	48.342023
chr20	22824206	0.4444	48.342055
chr20	22824260	0.816	48.342079
chr20	22824423	1.542	48.342212
chr20	22824842	1.542	48.342858
chr20	22824866	1.498	48.342895
chr20	22825081	2.792	48.343217
chr20	22825606	3.011	48.344683
chr20	22825693	3.248	48.344945
chr20	22825810	1.747	48.345325
chr20	22825972	1.733	48.345608
chr20	22826606	0.7842	48.346707
chr20	22826847	0.4675	48.346896
chr20	22827232	0.1477	48.347076
chr20	22827672	0.1469	48.347141
chr20	22828101	0.1462	48.347204
chr20	22829811	0.1461	48.347454
chr20	22830297	0.146	48.347525
chr20	22830756	0.1467	48.347592
chr20	22831056	0.1466	48.347636
chr20	22832925	0.0913	48.34791
chr20	22833385	0.09007	48.347952
chr20	22833929	0.08969	48.348001
chr20	22834375	0.09137	48.348041
chr20	22835568	0.08972	48.34815
chr20	22836482	0.09167	48.348232
chr20	22836602	0.09302	48.348243
chr20	22836688	0.08805	48.348251
chr20	22836847	0.09434	48.348265
chr20	22836900	0.08696	48.34827
chr20	22837314	0.08986	48.348306
chr20	22838093	0.1026	48.348376
chr20	22838551	0.2803	48.348423
chr20	22839821	0.2821	48.348779
chr20	22839899	0.3294	48.348801
chr20	22840664	0.09444	48.349053
chr20	22841024	0.08861	48.349087
chr20	22841419	0.08921	48.349122
chr20	22842114	0.06879	48.349184
chr20	22842710	0.09677	48.349225
chr20	22842741	0.04348	48.349228
chr20	22842764	0.06936	48.349229
chr20	22842937	0.07038	48.349241
chr20	22843278	0.06918	48.349265
chr20	22843596	0.25	48.349287
chr20	22843600	0.1846	48.349288
chr20	22843665	0.3601	48.3493
chr20	22844312	0.3235	48.349533
chr20	22845094	0.2	48.349786
chr20	22845134	0.05263	48.349794
chr20	22845172	0.01434	48.349796
chr20	22845451	0.03226	48.3498
chr20	22845482	0.01465	48.349801
chr20	22845755	0.01466	48.349805
chr20	22846096	0.0137	48.34981
chr20	22846388	0.0101	48.349814
chr20	22846586	0.01031	48.349816
chr20	22846683	0.01196	48.349817
chr20	22847101	0.01058	48.349822
chr20	22847479	0.001	48.349826
chr20	22847501	0.01045	48.349826
chr20	22849990	0.01128	48.349852
chr20	22850699	0.001	48.34986
chr20	22850741	0.01063	48.34986
chr20	22856761	1.104	48.349924
chr20	22857297	1.105	48.350516
chr20	22857487	0.2199	48.350726
chr20	22858010	0.2198	48.350841
chr20	22858506	0.2171	48.35095
chr20	22858856	0.218	48.351026
chr20	22859379	0.224	48.35114
chr20	22859504	0.2163	48.351168
chr20	22859823	0.02143	48.351237
chr20	22859963	0.02778	48.35124
chr20	22859999	0.01764	48.351241
chr20	22860566	0.01887	48.351251
chr20	22860725	0.1408	48.351254
chr20	22860796	1.035	48.351264
chr20	22861372	0.1221	48.35186
chr20	22861585	0.1206	48.351886
chr20	22861900	0.1188	48.351924
chr20	22862489	0.998	48.351994
chr20	22862987	1.008	48.352491
chr20	22864311	1.006	48.353825
chr20	22864648	1.007	48.354164
chr20	22865733	2.906	48.355257
chr20	22865765	2.895	48.35535
chr20	22865870	2.899	48.355654
chr20	22866466	4.522	48.357382
chr20	22867185	3.349	48.360633
chr20	22869446	1.675	48.368206
chr20	22875772	1.66	48.378803
chr20	22875822	1.671	48.378886
chr20	22876251	0.8645	48.379603
chr20	22876989	0.8505	48.380241
chr20	22877591	0.8235	48.380753
chr20	22877608	0.8548	48.380767
chr20	22877856	0.855	48.380979
chr20	22877987	0.8542	48.381091
chr20	22878035	0.8491	48.381132
chr20	22878678	0.8636	48.381678
chr20	22879228	0.9453	48.382153
chr20	22879356	0.7479	48.382274
chr20	22879475	0.4798	48.382363
chr20	22879698	0.4237	48.38247
chr20	22880163	0.3686	48.382667
chr20	22881506	0.3592	48.383162
chr20	22881609	0.3515	48.383199
chr20	22882030	0.3481	48.383347
chr20	22882458	0.3477	48.383496
chr20	22884586	0.3478	48.384236
chr20	22885880	0.487	48.384686
chr20	22886073	0.4833	48.38478
chr20	22886313	1.223	48.384896
chr20	22887146	1.23	48.385915
chr20	22888627	5.384	48.387737
chr20	22889271	5.386	48.391204
chr20	22890896	5.378	48.399957
chr20	22892514	4.529	48.408659
chr20	22892616	3.75	48.409121
chr20	22892660	2.896	48.409286
chr20	22892930	2.488	48.410068
chr20	22895387	0.8164	48.416182
chr20	22895948	0.8163	48.41664
chr20	22896536	0.245	48.41712
chr20	22896736	0.2348	48.417169
chr20	22897528	0.2342	48.417355
chr20	22898130	0.2314	48.417496
chr20	22899677	0.2331	48.417854
chr20	22902418	0.2362	48.418493
chr20	22903163	0.465	48.418669
chr20	22903591	1.792	48.418868
chr20	22904872	1.975	48.421164
chr20	22905072	1.969	48.421559
chr20	22906619	0.173	48.424605
chr20	22909665	0.005239	48.425132
chr20	22911192	0.001	48.42514
chr20	22911258	0.001	48.42514
chr20	22911285	0.002786	48.42514
chr20	22912362	0.005882	48.425143
chr20	22912532	0.003243	48.425144
chr20	22914999	0.002924	48.425152
chr20	22916709	0.003717	48.425157
chr20	22917247	0.002732	48.425159
chr20	22917979	0.007353	48.425161
chr20	22918115	0.002424	48.425162
chr20	22918940	0.004049	48.425164
chr20	22919434	0.002522	48.425166
chr20	22920227	0.003205	48.425168
chr20	22920539	0.002841	48.425169
chr20	22920891	0.007752	48.42517
