chrom	pos	recomb_rate	pos_cm
chr20	13333299	0.4841	34.165493
chr20	13333456	0.512	34.165569
chr20	13334165	0.5396	34.165932
chr20	13337056	0.5401	34.167492
chr20	13337941	0.5385	34.16797
chr20	13338149	0.5467	34.168082
chr20	13339777	1.121	34.168972
chr20	13339810	1.794	34.169009
chr20	13341943	3.014	34.172836
chr20	13343407	2.936	34.177249
chr20	13346459	2.903	34.186209
chr20	13348925	1.348	34.193368
chr20	13349267	0.6237	34.193829
chr20	13349453	0.3784	34.193945
chr20	13351353	0.3787	34.194664
chr20	13353621	0.4077	34.195523
chr20	13354114	0.4082	34.195724
chr20	13354457	0.5351	34.195864
chr20	13355681	0.527	34.196519
chr20	13355755	0.4432	34.196558
chr20	13356213	0.4412	34.196761
chr20	13356349	0.4302	34.196821
chr20	13356435	0.3955	34.196858
chr20	13356655	0.3856	34.196945
chr20	13363032	0.4414	34.199404
chr20	13363254	0.5331	34.199502
chr20	13364025	0.7612	34.199913
chr20	13364561	0.8843	34.200321
chr20	13364682	0.9907	34.200428
chr20	13364790	1.073	34.200535
chr20	13364845	1.109	34.200594
chr20	13364974	1.174	34.200737
chr20	13365141	1.177	34.200933
chr20	13367316	1.128	34.203492
chr20	13368865	0.3045	34.20524
chr20	13369604	0.1704	34.205465
chr20	13370496	0.1113	34.205617
chr20	13374783	0.111	34.206094
chr20	13382934	0.5339	34.206999
chr20	13383052	1.183	34.207062
chr20	13384237	1.373	34.208464
chr20	13385779	1.586	34.210581
chr20	13385977	1.627	34.210895
chr20	13386138	1.654	34.211157
chr20	13386661	1.518	34.212022
chr20	13386974	1.496	34.212497
chr20	13388094	0.7122	34.214172
chr20	13388299	0.6136	34.214318
chr20	13388343	0.5714	34.214345
chr20	13388749	0.4912	34.214577
chr20	13388863	0.3824	34.214633
chr20	13389237	0.1725	34.214776
chr20	13390060	0.1053	34.214918
chr20	13390174	0.06686	34.21493
chr20	13390877	0.06349	34.214977
chr20	13392389	0.06381	34.215073
chr20	13393533	0.06331	34.215146
chr20	13395618	0.06357	34.215278
chr20	13396908	0.7463	34.21536
chr20	13397109	0.9972	34.21551
chr20	13397470	0.05917	34.21587
chr20	13400343	0.1863	34.21604
chr20	13401116	0.1853	34.216184
chr20	13401348	0.4687	34.216227
chr20	13401796	0.5019	34.216437
chr20	13402870	0.4923	34.216976
chr20	13402935	0.5128	34.217008
chr20	13402974	0.4932	34.217028
chr20	13403047	0.4936	34.217064
chr20	13403590	0.4661	34.217332
chr20	13404047	0.395	34.217545
chr20	13404976	0.1345	34.217912
chr20	13405437	0.01935	34.217974
chr20	13405902	0.006356	34.217983
chr20	13406374	0.005758	34.217986
chr20	13408458	0.004237	34.217998
chr20	13408930	0.007722	34.218
chr20	13409189	0.005714	34.218002
chr20	13409364	0.001	34.218003
chr20	13409470	0.00659	34.218003
chr20	13410077	0.005008	34.218007
chr20	13410676	0.05556	34.21801
chr20	13410784	0.02778	34.218016
chr20	13410820	0.1843	34.218017
chr20	13413490	0.1395	34.218509
chr20	13413619	0.7692	34.218527
chr20	13413632	1.519	34.218537
chr20	13413900	2.695	34.218944
chr20	13414018	0.01864	34.219262
chr20	13415788	0.627	34.219295
chr20	13416493	0.3158	34.219737
chr20	13416512	0.01471	34.219743
chr20	13416580	0.004202	34.219744
chr20	13416818	0.01786	34.219745
chr20	13416874	0.001	34.219746
chr20	13416950	0.006803	34.219746
chr20	13417097	0.001	34.219747
chr20	13417148	0.003891	34.219747
chr20	13417405	0.003175	34.219748
chr20	13417720	0.009804	34.219749
chr20	13417822	0.003915	34.21975
chr20	13419099	0.005076	34.219755
chr20	13419296	0.01344	34.219756
chr20	13419668	0.02261	34.219761
chr20	13420066	0.05114	34.21977
chr20	13420418	0.0999	34.219788
chr20	13421389	0.1141	34.219885
chr20	13421792	0.07766	34.219931
chr20	13422526	0.07273	34.219988
chr20	13422581	0.07609	34.219992
chr20	13422673	0.07452	34.219999
chr20	13423250	0.07101	34.220042
chr20	13423419	0.07143	34.220054
chr20	13423741	0.07643	34.220077
chr20	13423898	0.06748	34.220089
chr20	13424061	0.07187	34.2201
chr20	13424701	0.0709	34.220146
chr20	13425519	0.06952	34.220204
chr20	13425893	0.06963	34.22023
chr20	13427085	0.06579	34.220313
chr20	13427161	0.07143	34.220318
chr20	13427315	0.06929	34.220329
chr20	13428585	0.07011	34.220417
chr20	13428856	0.06745	34.220436
chr20	13429197	0.07065	34.220459
chr20	13429381	0.07407	34.220472
chr20	13429489	0.07171	34.22048
chr20	13429991	3.142	34.220516
chr20	13430358	3.167	34.221669
chr20	13430364	0.1008	34.221688
chr20	13430493	0.1	34.221701
chr20	13430623	0.1005	34.221714
chr20	13431917	0.17	34.221844
chr20	13432017	0.1733	34.221861
chr20	13432167	0.4184	34.221887
chr20	13434029	0.26	34.222666
chr20	13434129	0.1267	34.222692
chr20	13434800	0.1277	34.222777
chr20	13434847	0.1106	34.222783
chr20	13435905	0.2667	34.2229
chr20	13435920	0.5759	34.222904
chr20	13436710	0.5629	34.223359
chr20	13436877	0.05855	34.223453
chr20	13440310	0.05682	34.223654
chr20	13440398	0.05217	34.223659
chr20	13440513	0.05849	34.223665
chr20	13441556	0.05843	34.223726
chr20	13443370	0.05889	34.223832
chr20	13444219	0.05645	34.223882
chr20	13444343	0.05732	34.223889
chr20	13444657	0.06009	34.223907
chr20	13445123	0.05556	34.223935
chr20	13445231	0.06089	34.223941
chr20	13446282	0.05634	34.224005
chr20	13446353	0.06838	34.224009
chr20	13446704	0.07232	34.224033
chr20	13447589	0.07458	34.224097
chr20	13453060	0.07379	34.224505
chr20	13454510	0.07318	34.224612
chr20	13456341	0.07332	34.224746
chr20	13457773	0.07188	34.224851
chr20	13458246	0.07459	34.224885
chr20	13458970	0.08163	34.224939
chr20	13459117	0.08235	34.224951
chr20	13459202	0.09639	34.224958
chr20	13459451	0.106	34.224982
chr20	13460130	0.1594	34.225054
chr20	13460820	0.1607	34.225164
chr20	13461772	0.1615	34.225317
chr20	13461902	0.3069	34.225338
chr20	13462003	0.3881	34.225369
chr20	13462660	0.1188	34.225624
chr20	13463611	0.06498	34.225737
chr20	13465704	0.06111	34.225873
chr20	13465884	0.06081	34.225884
chr20	13467249	0.121	34.225967
chr20	13467596	0.1224	34.226009
chr20	13467694	0.2674	34.226021
chr20	13468427	0.2671	34.226217
chr20	13469393	0.1833	34.226475
chr20	13469753	0.05643	34.226541
chr20	13470072	0.05505	34.226559
chr20	13470181	0.05394	34.226565
chr20	13470422	0.05461	34.226578
chr20	13470715	0.05682	34.226594
chr20	13470803	0.05398	34.226599
chr20	13471507	0.0566	34.226637
chr20	13471613	0.04651	34.226643
chr20	13471699	0.0553	34.226647
chr20	13473019	0.05567	34.22672
chr20	13473989	0.05668	34.226774
chr20	13474730	0.05813	34.226816
chr20	13476347	0.1114	34.22691
chr20	13477227	0.3598	34.227008
chr20	13479206	0.131	34.22772
chr20	13479290	0.1479	34.227731
chr20	13480000	0.1464	34.227836
chr20	13483102	0.1415	34.22829
chr20	13483208	0.1486	34.228305
chr20	13483383	0.1446	34.228331
chr20	13486349	0.1451	34.22876
chr20	13487059	0.1594	34.228863
chr20	13487542	0.4752	34.22894
chr20	13487885	0.5094	34.229103
chr20	13488150	0.4065	34.229238
chr20	13488273	0.2437	34.229288
chr20	13488392	0.1676	34.229317
chr20	13488565	0.1648	34.229346
chr20	13488923	0.1613	34.229405
chr20	13488954	0.1724	34.22941
chr20	13488983	0.1572	34.229415
chr20	13489492	0.1566	34.229495
chr20	13489575	0.1561	34.229508
chr20	13490927	0.1569	34.229719
chr20	13491201	0.1559	34.229762
chr20	13492676	0.1562	34.229992
chr20	13494123	0.1818	34.230218
chr20	13494134	0.1562	34.23022
chr20	13494198	0.156	34.23023
chr20	13494839	0.1818	34.23033
chr20	13494861	0.157	34.230334
chr20	13495084	0.1569	34.230369
chr20	13495237	0.1622	34.230393
chr20	13495311	0.1591	34.230405
chr20	13495443	0.1623	34.230426
chr20	13496891	0.155	34.230661
chr20	13499071	0.4236	34.230999
chr20	13501007	0.1678	34.231819
chr20	13501156	0.06205	34.231844
chr20	13502542	0.06209	34.23193
chr20	13505457	0.0597	34.232111
chr20	13506194	0.05849	34.232155
chr20	13509374	0.05928	34.232341
chr20	13510538	0.05638	34.23241
chr20	13510875	0.05556	34.232429
chr20	13511379	0.05619	34.232457
chr20	13513301	0.04621	34.232565
chr20	13516201	0.04536	34.232699
chr20	13516708	0.05031	34.232722
chr20	13516867	0.0455	34.23273
chr20	13517900	0.04528	34.232777
chr20	13518165	0.04367	34.232789
chr20	13518394	0.04549	34.232799
chr20	13523780	0.04601	34.233044
chr20	13526410	0.1737	34.233165
chr20	13529426	0.05862	34.233689
chr20	13530569	0.03949	34.233756
chr20	13532620	0.03693	34.233837
chr20	13532972	0.03354	34.23385
chr20	13533956	0.03233	34.233883
chr20	13535379	0.03066	34.233929
chr20	13536064	0.03103	34.23395
chr20	13539190	0.55	34.234047
chr20	13540281	0.03254	34.234647
chr20	13542955	0.03259	34.234734
chr20	13545655	0.03273	34.234822
chr20	13545930	0.03516	34.234831
chr20	13546186	0.1462	34.23484
chr20	13546610	1	34.234902
chr20	13546810	0.9943	34.235102
chr20	13547160	0.25	34.23545
chr20	13547264	0.4326	34.235476
chr20	13548540	0.2505	34.236028
chr20	13549015	0.2	34.236147
chr20	13549275	0.001	34.236199
chr20	13549278	0.04086	34.236199
chr20	13550820	0.03541	34.236262
chr20	13552091	0.03466	34.236307
chr20	13553274	0.03515	34.236348
chr20	13554099	0.03416	34.236377
chr20	13556031	0.03232	34.236443
chr20	13558475	0.02618	34.236522
chr20	13558666	0.02611	34.236527
chr20	13559317	0.02832	34.236544
chr20	13559988	0.03132	34.236563
chr20	13561776	0.05604	34.236619
chr20	13564524	0.056	34.236773
chr20	13569042	0.05902	34.237026
chr20	13572261	0.05155	34.237216
chr20	13573134	0.04511	34.237261
chr20	13573267	0.04943	34.237267
chr20	13574319	0.05882	34.237319
chr20	13574370	0.04965	34.237322
chr20	13574511	0.04939	34.237329
chr20	13576394	0.0531	34.237422
chr20	13576620	0.4286	34.237434
chr20	13576634	0.9057	34.23744
chr20	13577228	1.431	34.237978
chr20	13577446	1.326	34.23829
chr20	13577489	1.111	34.238347
chr20	13577561	0.9647	34.238427
chr20	13577646	0.8151	34.238509
chr20	13578625	0.7006	34.239307
chr20	13578969	0.6792	34.239548
chr20	13579661	0.6761	34.240018
chr20	13581393	0.5828	34.241189
chr20	13581834	0.5531	34.241446
chr20	13582013	0.4821	34.241545
chr20	13583324	0.8235	34.242177
chr20	13583443	0.4988	34.242275
chr20	13584644	0.907	34.242874
chr20	13585375	0.9259	34.243537
chr20	13585402	0.8948	34.243562
chr20	13586923	0.8953	34.244923
chr20	13589684	0.2392	34.247395
chr20	13591206	0.2279	34.247759
chr20	13592768	0.08912	34.248115
chr20	13600196	0.08	34.248777
chr20	13600221	0.1076	34.248779
chr20	13601829	0.1089	34.248952
chr20	13602867	0.1104	34.249065
chr20	13604660	0.1698	34.249263
chr20	13604766	0.2146	34.249281
chr20	13607534	0.2181	34.249875
chr20	13608497	0.1877	34.250085
chr20	13609035	0.1082	34.250186
chr20	13609996	0.1742	34.25029
chr20	13610949	0.2052	34.250456
chr20	13612143	0.2063	34.250701
chr20	13612463	0.1481	34.250767
chr20	13613199	0.08707	34.250876
chr20	13614669	0.07128	34.251004
chr20	13615160	0.06039	34.251039
chr20	13618058	0.05775	34.251214
chr20	13619859	0.05801	34.251318
chr20	13620876	0.05707	34.251377
chr20	13621612	0.05747	34.251419
chr20	13621786	0.05764	34.251429
chr20	13625256	0.05753	34.251629
chr20	13626664	0.05797	34.25171
chr20	13626733	0.05763	34.251714
chr20	13628208	0.05765	34.251799
chr20	13628711	0.05741	34.251828
chr20	13630331	0.05726	34.251921
chr20	13631082	0.05841	34.251964
chr20	13631510	0.05915	34.251989
chr20	13632575	0.05932	34.252052
chr20	13632693	0.06371	34.252059
chr20	13633054	0.06805	34.252082
chr20	13634406	0.07928	34.252174
chr20	13637446	0.08651	34.252415
chr20	13637735	0.09632	34.25244
chr20	13638306	0.1045	34.252495
chr20	13638995	0.1124	34.252567
chr20	13640036	0.1115	34.252684
chr20	13641247	0.1161	34.252819
chr20	13641359	0.147	34.252832
chr20	13643720	0.2906	34.253179
chr20	13645320	0.2909	34.253644
chr20	13645784	0.2926	34.253779
chr20	13646365	0.2857	34.253949
chr20	13646386	0.2923	34.253955
chr20	13649978	0.1974	34.255005
chr20	13650368	0.1484	34.255082
chr20	13650550	0.1042	34.255109
chr20	13653103	0.1035	34.255375
chr20	13653528	0.1041	34.255419
chr20	13654373	0.1037	34.255507
chr20	13654508	0.1061	34.255521
chr20	13654819	0.105	34.255554
chr20	13655771	0.1051	34.255654
chr20	13660415	0.1199	34.256142
chr20	13661266	0.1467	34.256244
chr20	13662268	0.172	34.256391
chr20	13662361	0.2025	34.256407
chr20	13662440	0.1955	34.256423
chr20	13664292	0.1965	34.256785
chr20	13665605	0.2283	34.257043
chr20	13666341	0.288	34.257211
chr20	13667532	0.3409	34.257554
chr20	13668145	0.5519	34.257763
chr20	13670236	1.219	34.258917
chr20	13670633	1.209	34.259401
chr20	13670920	0.5182	34.259748
chr20	13671223	0.5203	34.259905
chr20	13671815	0.39	34.260213
chr20	13672215	0.3583	34.260369
chr20	13672335	0.3537	34.260412
chr20	13672417	0.3252	34.260441
chr20	13672866	0.3221	34.260587
chr20	13674316	0.3226	34.261054
chr20	13675618	0.3218	34.261474
chr20	13677035	0.322	34.26193
chr20	13681330	0.3222	34.263313
chr20	13684511	0.325	34.264338
chr20	13684951	0.3283	34.264481
chr20	13685551	0.3393	34.264678
chr20	13688227	5.254	34.265586
chr20	13689664	5.257	34.273136
chr20	13690650	5.229	34.278319
chr20	13691684	0.3084	34.283726
chr20	13692741	0.3967	34.284052
chr20	13692925	0.4118	34.284125
chr20	13693061	0.4238	34.284181
chr20	13693861	0.3777	34.28452
chr20	13694605	0.3797	34.284801
chr20	13694921	0.3784	34.284921
chr20	13695505	0.3442	34.285142
chr20	13695813	0.3937	34.285248
chr20	13696547	0.8246	34.285537
chr20	13696758	1.304	34.285711
chr20	13697196	1.287	34.286282
chr20	13702874	1.286	34.293588
chr20	13702881	1.293	34.293597
chr20	13706247	38.04	34.297949
chr20	13708195	38.04	34.37205
chr20	13709990	12.22	34.440331
chr20	13710411	1.117	34.445477
chr20	13710915	0.9586	34.44604
chr20	13711253	0.8927	34.446364
chr20	13711775	0.7783	34.44683
chr20	13712641	0.427	34.447504
chr20	13713381	0.2235	34.44782
chr20	13714817	0.2059	34.448141
chr20	13714851	0.2143	34.448148
chr20	13715033	0.2027	34.448187
chr20	13715482	0.1968	34.448278
chr20	13715792	0.1921	34.448339
chr20	13717359	0.1884	34.44864
chr20	13717943	0.1627	34.44875
chr20	13718238	0.1439	34.448798
chr20	13718634	0.1283	34.448855
chr20	13719398	0.124	34.448953
chr20	13720237	0.126	34.449057
chr20	13721388	0.1097	34.449202
chr20	13721935	0.08696	34.449262
chr20	13722004	0.08784	34.449268
chr20	13723040	0.08462	34.449359
chr20	13723300	0.08696	34.449381
chr20	13723369	0.08939	34.449387
chr20	13724924	1.468	34.449526
chr20	13725781	0.03057	34.450784
chr20	13727155	0.0284	34.450826
chr20	13728141	0.02864	34.450854
chr20	13729328	0.02809	34.450888
chr20	13729684	0.02813	34.450898
chr20	13731746	0.02837	34.450956
chr20	13732310	0.02778	34.450972
chr20	13733462	0.09091	34.451004
chr20	13733473	0.02762	34.451005
chr20	13734740	0.02632	34.45104
chr20	13734778	0.02848	34.451041
chr20	13736323	0.02787	34.451085
chr20	13738117	0.03008	34.451135
chr20	13738250	0.02828	34.451139
chr20	13738745	0.02775	34.451153
chr20	13739754	0.02797	34.451181
chr20	13740326	0.03125	34.451197
chr20	13740518	0.02798	34.451203
chr20	13743234	0.02905	34.451279
chr20	13743716	0.02655	34.451293
chr20	13744281	0.02885	34.451308
chr20	13745009	3.307	34.451329
chr20	13745982	0.05041	34.454547
chr20	13747093	0.04839	34.454603
chr20	13747217	0.05071	34.454609
chr20	13748203	0.05051	34.454659
chr20	13748896	0.05133	34.454694
chr20	13749909	0.04878	34.454746
chr20	13750155	0.05263	34.454758
chr20	13750193	0.05134	34.45476
chr20	13750641	0.05143	34.454783
chr20	13751166	0.05162	34.45481
chr20	13753084	0.05065	34.454909
chr20	13755236	0.05187	34.455018
chr20	13755583	0.05132	34.455036
chr20	13759636	0.2076	34.455244
chr20	13762651	0.3296	34.45587
chr20	13763373	0.05146	34.456108
chr20	13765258	0.05103	34.456205
chr20	13766571	0.04933	34.456272
chr20	13766794	0.05111	34.456283
chr20	13767968	0.04695	34.456343
chr20	13768181	0.07143	34.456353
chr20	13768195	0.05043	34.456354
chr20	13772478	0.05202	34.45657
chr20	13772824	0.05068	34.456588
chr20	13773554	0.04934	34.456625
chr20	13774385	0.05078	34.456666
chr20	13775350	0.04908	34.456715
chr20	13775513	0.05079	34.456723
chr20	13776970	0.05521	34.456797
chr20	13777296	0.05042	34.456815
chr20	13777415	0.06061	34.456821
chr20	13777448	0.06154	34.456823
chr20	13777578	0.07407	34.456831
chr20	13777767	0.07661	34.456845
chr20	13778746	0.07681	34.45692
chr20	13780100	0.08974	34.457024
chr20	13780412	0.1486	34.457052
chr20	13781011	0.2134	34.457141
chr20	13781681	0.2174	34.457284
chr20	13782955	0.2146	34.457561
chr20	13784008	0.2133	34.457787
chr20	13784669	0.2031	34.457928
chr20	13784861	0.2207	34.457967
chr20	13785595	0.2184	34.458129
chr20	13785801	0.1285	34.458174
chr20	13787684	0.1211	34.458416
chr20	13788039	0.1836	34.458459
chr20	13790027	0.1111	34.458824
chr20	13790099	0.0273	34.458832
chr20	13798232	0.02785	34.459054
chr20	13799740	0.02846	34.459096
chr20	13800478	0.02724	34.459117
chr20	13801763	0.02662	34.459152
chr20	13802026	0.02747	34.459159
chr20	13804574	0.02491	34.459229
chr20	13804855	0.02817	34.459236
chr20	13805281	0.02727	34.459248
chr20	13805941	0.02829	34.459266
chr20	13806648	0.02733	34.459286
chr20	13807526	0.02797	34.45931
chr20	13807669	0.03302	34.459314
chr20	13807881	0.0303	34.459321
chr20	13807980	0.03409	34.459324
chr20	13808068	0.03571	34.459327
chr20	13808236	0.03448	34.459333
chr20	13809454	0.03125	34.459375
chr20	13809646	0.02918	34.459381
chr20	13811291	0.01852	34.459429
chr20	13811345	0.03096	34.45943
chr20	13811668	0.0309	34.45944
chr20	13812024	0.02817	34.459451
chr20	13812095	0.03802	34.459453
chr20	13813305	0.122	34.459499
chr20	13813920	0.8208	34.459574
chr20	13814372	0.019	34.459945
chr20	13815214	0.02008	34.459961
chr20	13816011	0.01646	34.459977
chr20	13816254	0.0188	34.459981
chr20	13817903	0.5591	34.460012
chr20	13818030	0.8577	34.460083
chr20	13821186	1.311	34.46279
chr20	13823455	2.499	34.465764
chr20	13825136	1.736	34.469964
chr20	13827509	1.734	34.474084
chr20	13827780	1.703	34.474554
chr20	13829067	1.229	34.476746
chr20	13829714	1.065	34.477541
chr20	13829869	1.063	34.477706
chr20	13829932	1.024	34.477773
chr20	13830224	1.016	34.478072
chr20	13831425	1.019	34.479292
chr20	13831583	1.011	34.479453
chr20	13831772	1.019	34.479644
chr20	13831825	1	34.479698
chr20	13831953	1.004	34.479826
chr20	13832226	0.8	34.4801
chr20	13832261	0.5333	34.480128
chr20	13832276	0.3098	34.480136
chr20	13832828	0.3095	34.480307
chr20	13832912	0.3062	34.480333
chr20	13833072	0.3089	34.480382
chr20	13833700	0.3073	34.480576
chr20	13833892	0.3099	34.480635
chr20	13833963	0.3128	34.480657
chr20	13834158	0.3094	34.480718
chr20	13834575	0.3095	34.480847
chr20	13835958	0.3151	34.481275
chr20	13836104	0.309	34.481321
chr20	13837651	0.3145	34.481799
chr20	13838465	0.3027	34.482055
chr20	13838650	0.2903	34.482111
chr20	13838960	0.2963	34.482201
chr20	13839095	0.2799	34.482241
chr20	13840024	0.2752	34.482501
chr20	13840958	0.2712	34.482758
chr20	13842031	0.2632	34.483049
chr20	13842673	0.2595	34.483218
chr20	13844461	0.2594	34.483682
chr20	13846666	0.2692	34.484254
chr20	13846718	0.3908	34.484268
chr20	13846805	0.4737	34.484302
chr20	13846881	0.5079	34.484338
chr20	13847007	0.5399	34.484402
chr20	13847270	0.583	34.484544
chr20	13847553	0.4417	34.484709
chr20	13847673	0.33	34.484762
chr20	13848767	0.3571	34.485123
chr20	13848781	0.2879	34.485128
chr20	13848847	0.2919	34.485147
chr20	13849491	0.2367	34.485335
chr20	13849736	0.1811	34.485393
chr20	13850741	0.1729	34.485575
chr20	13851441	0.1331	34.485696
chr20	13852418	0.1202	34.485826
chr20	13852784	0.001	34.48587
chr20	13852787	0.08952	34.48587
chr20	13854161	0.07407	34.485993
chr20	13854377	0.07143	34.486009
chr20	13854391	0.04266	34.48601
chr20	13855352	0.03727	34.486051
chr20	13856291	0.0565	34.486086
chr20	13856468	0.05274	34.486096
chr20	13856961	0.04911	34.486122
chr20	13857185	0.04187	34.486133
chr20	13857591	0.04116	34.48615
chr20	13858247	0.03614	34.486177
chr20	13858579	0.08333	34.486189
chr20	13858591	0.03103	34.48619
chr20	13858881	0.03286	34.486199
chr20	13860281	0.03125	34.486245
chr20	13860441	0.0339	34.48625
chr20	13860618	0.032	34.486256
chr20	13860743	0.0339	34.48626
chr20	13860861	0.03163	34.486264
chr20	13861430	0.03264	34.486282
chr20	13861767	0.03314	34.486293
chr20	13862461	0.03226	34.486316
chr20	13862647	0.03247	34.486322
chr20	13865080	0.03065	34.486401
chr20	13865341	0.03431	34.486409
chr20	13865545	0.08635	34.486416
chr20	13865904	0.3784	34.486447
chr20	13865941	0.7785	34.486461
chr20	13866519	0.0566	34.486911
chr20	13867261	0.05732	34.486953
chr20	13867732	0.05366	34.48698
chr20	13867937	0.05714	34.486991
chr20	13867972	0.05577	34.486993
chr20	13871128	0.05596	34.487169
chr20	13871807	0.05613	34.487207
chr20	13874034	0.05442	34.487332
chr20	13874181	0.05217	34.48734
chr20	13874296	0.05736	34.487346
chr20	13874819	0.7511	34.487376
chr20	13877836	0.5263	34.489642
chr20	13877874	0.5345	34.489662
chr20	13878048	0.3291	34.489755
chr20	13878127	0.129	34.489781
chr20	13878949	0.1207	34.489887
chr20	13879678	0.12	34.489975
chr20	13879978	0.1181	34.490011
chr20	13880266	0.1182	34.490045
chr20	13882059	0.1221	34.490257
chr20	13882231	0.1127	34.490278
chr20	13883775	0.1116	34.490452
chr20	13884447	0.1115	34.490527
chr20	13884994	0.1121	34.490588
chr20	13886519	0.1119	34.490759
chr20	13887225	0.1121	34.490838
chr20	13888099	0.1106	34.490936
chr20	13888560	0.1108	34.490987
chr20	13888984	0.1074	34.491034
chr20	13889887	0.1	34.491131
chr20	13889907	0.1036	34.491133
chr20	13890293	0.1026	34.491173
chr20	13890761	0.1021	34.491221
chr20	13892309	0.1021	34.491379
chr20	13892926	0.1004	34.491442
chr20	13893175	0.09967	34.491467
chr20	13893787	0.1	34.491528
chr20	13895837	0.09967	34.491733
chr20	13896750	0.09932	34.491824
chr20	13898079	0.09903	34.491956
chr20	13898493	0.1	34.491997
chr20	13898653	0.09992	34.492013
chr20	13899864	0.09935	34.492134
chr20	13902632	0.1562	34.492409
chr20	13902664	0.1686	34.492414
chr20	13903364	0.3734	34.492532
chr20	13903913	1.125	34.492737
chr20	13904688	0.9574	34.493609
chr20	13904735	0.8269	34.493654
chr20	13904787	0.6543	34.493697
chr20	13909487	1.063	34.496772
chr20	13909839	1.064	34.497146
chr20	13911512	1.117	34.498926
chr20	13914223	1.073	34.501955
chr20	13914934	1.025	34.502718
chr20	13915014	0.9876	34.5028
chr20	13915418	0.9724	34.503199
chr20	13915853	0.9569	34.503622
chr20	13916363	0.9501	34.50411
chr20	13917685	0.9474	34.505366
chr20	13918426	0.8077	34.506068
chr20	13918478	0.6638	34.50611
chr20	13919516	0.638	34.506799
chr20	13920447	0.6981	34.507393
chr20	13924402	3.794	34.510154
chr20	13924814	3.793	34.511717
chr20	13926354	3.39	34.517558
chr20	13926518	2.333	34.518114
chr20	13926533	1.088	34.518149
chr20	13927902	0.943	34.519639
chr20	13928060	0.9409	34.519788
chr20	13928804	0.8726	34.520488
chr20	13930287	0.4944	34.521782
chr20	13930645	0.3629	34.521959
chr20	13930904	0.3418	34.522053
chr20	13932118	0.3351	34.522468
chr20	13932855	0.07928	34.522715
chr20	13935756	0.06947	34.522945
chr20	13937253	0.06613	34.523049
chr20	13937994	0.06426	34.523098
chr20	13939488	0.06419	34.523194
chr20	13940563	0.06398	34.523263
chr20	13941579	0.06829	34.523328
chr20	13941784	0.001	34.523342
chr20	13941792	0.06796	34.523342
chr20	13941895	0.06427	34.523349
chr20	13942673	0.06507	34.523399
chr20	13944302	0.1267	34.523505
chr20	13944878	0.2753	34.523578
chr20	13946538	0.2093	34.524035
chr20	13946753	0.3539	34.52408
chr20	13947578	0.2839	34.524372
chr20	13949297	0.04846	34.52486
chr20	13950205	0.04594	34.524904
chr20	13951990	0.04459	34.524986
chr20	13953403	0.0452	34.525049
chr20	13955040	0.04383	34.525123
chr20	13958143	0.04384	34.525259
chr20	13958987	0.04377	34.525296
chr20	13959581	0.04412	34.525322
chr20	13960533	0.04538	34.525364
chr20	13961811	0.05825	34.525422
chr20	13961914	0.07018	34.525428
chr20	13962541	0.08889	34.525472
chr20	13962586	0.1192	34.525476
chr20	13963215	0.1337	34.525551
chr20	13967447	0.1337	34.526117
chr20	13968494	0.135	34.526257
chr20	13969146	0.1312	34.526345
chr20	13969367	0.1362	34.526374
chr20	13969624	0.1346	34.526409
chr20	13970300	0.1346	34.5265
chr20	13973740	0.1339	34.526963
chr20	13974233	0.1349	34.527029
chr20	13976538	0.1364	34.52734
chr20	13976582	0.1347	34.527346
chr20	13977540	0.1369	34.527475
chr20	13977854	0.5173	34.527518
chr20	13979383	0.1357	34.528309
chr20	13983082	0.1333	34.528811
chr20	13983382	0.125	34.528851
chr20	13983390	0.1374	34.528852
chr20	13983812	0.1357	34.52891
chr20	13986156	0.141	34.529228
chr20	13986234	0.1351	34.529239
chr20	13988521	0.1238	34.529548
chr20	13990145	0.08559	34.529749
chr20	13990589	0.04428	34.529787
chr20	13992599	0.04466	34.529876
chr20	13993114	0.04286	34.529899
chr20	13993394	0.03913	34.529911
chr20	13993624	0.04031	34.52992
chr20	13997345	0.03973	34.53007
chr20	14002505	0.07447	34.530275
chr20	14002599	0.2941	34.530282
chr20	14003058	0.2934	34.530417
chr20	14003835	0.3031	34.530645
chr20	14004914	0.06656	34.530972
chr20	14006191	0.3422	34.531057
chr20	14006568	0.8024	34.531186
chr20	14006816	0.106	34.531385
chr20	14006967	0.01818	34.531401
chr20	14007022	0.04034	34.531402
chr20	14007493	0.1235	34.531421
chr20	14007574	0.1337	34.531431
chr20	14008150	0.08986	34.531508
chr20	14010654	0.03329	34.531733
chr20	14011465	0.03272	34.53176
chr20	14012443	0.03329	34.531792
chr20	14014005	0.03197	34.531844
chr20	14014568	0.02783	34.531862
chr20	14015646	0.01942	34.531892
chr20	14015749	0.01858	34.531894
chr20	14016072	0.01718	34.5319
chr20	14016363	0.01494	34.531905
chr20	14017434	0.001	34.531921
chr20	14017452	0.01527	34.531921
chr20	14017583	0.01167	34.531923
chr20	14018868	0.01171	34.531938
chr20	14020918	0.01135	34.531962
chr20	14021975	0.01333	34.531974
chr20	14022275	0.01161	34.531978
chr20	14024772	0.01302	34.532007
chr20	14029843	0.234	34.532073
chr20	14030031	0.2349	34.532117
chr20	14032292	0.01056	34.532648
chr20	14035702	0.01108	34.532684
